file,date,wavelength,instrument
/171/1997-09-18T19:26:10.fits,1997-09-18T19:00:13.523000+00:00,171,EIT
/171/1997-09-20T19:18:16.fits,1997-09-20T19:00:13.354000+00:00,171,EIT
/171/1997-09-21T13:18:19.fits,1997-09-21T13:00:14.298000+00:00,171,EIT
/171/1997-09-21T18:38:40.fits,1997-09-21T18:14:31.747000+00:00,171,EIT
/171/1997-09-22T07:18:18.fits,1997-09-22T07:00:14.107000+00:00,171,EIT
/171/1997-09-24T19:26:10.fits,1997-09-24T19:00:31.422000+00:00,171,EIT
/171/1997-09-25T07:18:17.fits,1997-09-25T07:00:14.707000+00:00,171,EIT
/171/1997-09-29T21:25:29.fits,1997-09-29T21:34:51.035000+00:00,171,EIT
/171/1997-09-30T06:28:25.fits,1997-09-30T06:10:21.535000+00:00,171,EIT
/171/1997-09-30T22:18:17.fits,1997-09-30T22:00:13.283000+00:00,171,EIT
/171/1997-10-01T17:21:36.fits,1997-10-01T17:03:14.920000+00:00,171,EIT
/171/1997-10-01T18:57:24.fits,1997-10-01T19:06:43.148000+00:00,171,EIT
/171/1997-10-03T07:18:18.fits,1997-10-03T07:00:14.201000+00:00,171,EIT
/171/1997-10-05T13:19:28.fits,1997-10-05T13:01:23.934000+00:00,171,EIT
/171/1997-10-09T01:18:35.fits,1997-10-09T01:00:14.122000+00:00,171,EIT
/171/1997-10-09T19:23:07.fits,1997-10-09T19:04:42.195000+00:00,171,EIT
/171/1997-10-11T01:18:18.fits,1997-10-11T01:00:15.657000+00:00,171,EIT
/171/1997-10-12T13:19:15.fits,1997-10-12T13:01:15.008000+00:00,171,EIT
/171/1997-10-13T07:18:16.fits,1997-10-13T07:00:14.105000+00:00,171,EIT
/171/1997-10-14T18:51:51.fits,1997-10-14T18:33:46.670000+00:00,171,EIT
/171/1997-10-16T18:24:34.fits,1997-10-16T18:06:14.120000+00:00,171,EIT
/171/1997-10-16T19:58:00.fits,1997-10-16T19:59:52.554000+00:00,171,EIT
/171/1997-10-17T07:18:16.fits,1997-10-17T07:00:15.232000+00:00,171,EIT
/171/1997-10-27T19:25:44.fits,1997-10-27T19:07:41.208000+00:00,171,EIT
/171/1997-10-28T01:26:09.fits,1997-10-28T01:00:38.146000+00:00,171,EIT
/171/1997-10-28T13:26:10.fits,1997-10-28T13:01:13.688000+00:00,171,EIT
/171/1997-10-28T19:26:12.fits,1997-10-28T19:01:00.681000+00:00,171,EIT
/171/1997-10-30T01:18:48.fits,1997-10-30T01:00:42.543000+00:00,171,EIT
/171/1997-10-30T19:32:42.fits,1997-10-30T19:14:38.541000+00:00,171,EIT
/171/1997-10-31T13:18:17.fits,1997-10-31T13:00:14.128000+00:00,171,EIT
/171/1997-11-01T01:18:20.fits,1997-11-01T01:00:15.712000+00:00,171,EIT
/171/1997-11-03T13:18:20.fits,1997-11-03T13:00:14.236000+00:00,171,EIT
/171/1997-11-05T01:18:46.fits,1997-11-05T01:00:40.492000+00:00,171,EIT
/171/1997-11-06T01:18:41.fits,1997-11-06T01:00:38.164000+00:00,171,EIT
/171/1997-11-06T13:18:15.fits,1997-11-06T13:00:14.249000+00:00,171,EIT
/171/1997-11-08T20:33:59.fits,1997-11-08T20:09:14.939000+00:00,171,EIT
/171/1997-11-12T13:27:28.fits,1997-11-12T13:09:09.264000+00:00,171,EIT
/171/1997-11-13T01:23:44.fits,1997-11-13T01:05:23.959000+00:00,171,EIT
/171/1997-11-13T13:41:42.fits,1997-11-13T13:23:23.932000+00:00,171,EIT
/171/1997-11-15T07:18:14.fits,1997-11-15T07:00:14.188000+00:00,171,EIT
/171/1997-11-15T19:18:14.fits,1997-11-15T19:00:14.073000+00:00,171,EIT
/171/1997-11-16T07:18:15.fits,1997-11-16T07:00:15.058000+00:00,171,EIT
/171/1997-11-17T07:18:18.fits,1997-11-17T07:00:16.030000+00:00,171,EIT
/171/1997-11-18T19:18:13.fits,1997-11-18T19:00:14.188000+00:00,171,EIT
/171/1997-11-21T19:19:17.fits,1997-11-21T19:00:58.434000+00:00,171,EIT
/171/1997-11-22T19:20:29.fits,1997-11-22T19:02:08.804000+00:00,171,EIT
/171/1997-11-23T07:30:29.fits,1997-11-23T07:12:10.385000+00:00,171,EIT
/171/1997-11-23T19:20:36.fits,1997-11-23T19:02:15.577000+00:00,171,EIT
/171/1997-11-24T07:46:44.fits,1997-11-24T07:28:20.749000+00:00,171,EIT
/171/1997-11-25T07:18:15.fits,1997-11-25T07:00:14.061000+00:00,171,EIT
/171/1997-11-26T07:18:16.fits,1997-11-26T07:00:14.138000+00:00,171,EIT
/171/1997-11-27T19:18:16.fits,1997-11-27T19:00:13.403000+00:00,171,EIT
/171/1997-11-28T19:20:54.fits,1997-11-28T19:02:48.378000+00:00,171,EIT
/171/1997-12-03T13:18:23.fits,1997-12-03T13:00:14.775000+00:00,171,EIT
/171/1997-12-04T07:18:20.fits,1997-12-04T07:00:14.155000+00:00,171,EIT
/171/1997-12-04T19:19:17.fits,1997-12-04T19:01:10.710000+00:00,171,EIT
/171/1997-12-05T01:18:22.fits,1997-12-05T01:00:14.304000+00:00,171,EIT
/171/1997-12-05T07:18:23.fits,1997-12-05T07:00:14.997000+00:00,171,EIT
/171/1997-12-05T13:18:22.fits,1997-12-05T13:00:14.191000+00:00,171,EIT
/171/1997-12-06T19:18:21.fits,1997-12-06T19:00:15.258000+00:00,171,EIT
/171/1997-12-07T13:18:20.fits,1997-12-07T13:00:14.338000+00:00,171,EIT
